date;heure;GEN;A1;GON;RUR-SE;RUR_S;RN6;PA04C;BOB;AUT;VITRY;RUR_N;BP_EST;RAMBO
03/09/2015;1;8;11;8;3;5;12;8;8;9;8;5;6;6
03/09/2015;2;10;11;6;4;5;11;5;8;7;6;4;6;5
03/09/2015;3;8;21;9;4;6;12;3;8;6;8;1;9;7
03/09/2015;4;8;23;7;6;8;10;5;8;10;5;1;8;10
03/09/2015;5;10;29;7;6;6;12;5;7;19;7;5;20;11
03/09/2015;6;11;31;13;5;7;18;5;8;26;12;5;19;11
03/09/2015;7;10;33;13;3;9;17;8;9;17;14;6;11;10
03/09/2015;8;10;36;9;2;8;16;10;10;11;11;7;9;6
03/09/2015;9;10;35;11;2;6;10;9;n/d;n/d;7;7;10;3
03/09/2015;10;7;35;9;1;2;11;9;n/d;n/d;6;5;7;3
03/09/2015;11;4;28;7;0;4;19;14;n/d;n/d;4;6;6;9
03/09/2015;12;6;23;6;0;4;9;8;n/d;5;5;4;4;4
03/09/2015;13;5;24;6;0;3;9;9;5;2;5;4;5;1
03/09/2015;14;4;26;6;1;3;15;8;4;6;6;3;5;1
03/09/2015;15;4;23;5;1;1;17;6;n/d;10;6;1;8;1
03/09/2015;16;4;21;4;0;1;11;7;n/d;7;4;2;8;4
03/09/2015;17;4;21;5;0;3;14;7;n/d;9;4;2;8;6
03/09/2015;18;4;17;5;0;3;9;6;n/d;13;3;3;7;6
03/09/2015;19;7;22;7;0;0;6;5;6;11;5;4;18;3
03/09/2015;20;6;22;8;0;0;12;6;5;11;6;7;6;6
03/09/2015;21;5;25;6;0;3;11;4;5;14;6;6;6;4
03/09/2015;22;6;16;6;0;4;9;6;n/d;8;6;4;7;4
03/09/2015;23;6;14;6;4;11;9;5;n/d;4;5;2;7;3
03/09/2015;24;5;13;5;3;7;8;5;n/d;7;4;3;7;3
04/09/2015;1;4;12;5;1;4;8;3;n/d;8;5;5;4;4
04/09/2015;2;4;12;7;1;5;8;1;n/d;5;4;5;3;3
04/09/2015;3;4;12;7;1;5;6;4;n/d;7;5;4;5;7
04/09/2015;4;4;20;4;1;1;9;3;n/d;8;4;5;6;7
04/09/2015;5;4;27;5;0;0;11;4;n/d;14;5;6;14;4
04/09/2015;6;5;29;5;1;2;17;5;n/d;18;6;4;8;1
04/09/2015;7;5;32;10;2;4;14;5;4;14;7;6;7;0
04/09/2015;8;6;32;12;3;5;13;4;5;13;7;5;19;n/d
04/09/2015;9;6;42;9;4;3;12;3;8;n/d;5;6;9;n/d
04/09/2015;10;5;42;7;2;3;11;5;n/d;n/d;5;6;6;5
04/09/2015;11;5;38;5;1;3;11;6;4;n/d;5;3;7;4
04/09/2015;12;4;37;5;2;2;11;9;3;10;1;3;7;4
04/09/2015;13;4;50;4;3;4;9;9;5;10;4;4;8;3
04/09/2015;14;5;26;3;2;2;11;5;8;8;5;4;8;7
04/09/2015;15;5;23;5;1;0;12;5;5;10;6;3;9;5
04/09/2015;16;4;26;9;5;3;11;4;n/d;9;5;7;5;4
04/09/2015;17;7;26;5;3;1;15;8;n/d;9;5;5;13;3
04/09/2015;18;6;24;3;1;1;14;7;n/d;14;7;4;7;5
04/09/2015;19;4;19;2;3;5;12;6;n/d;21;6;3;8;8
04/09/2015;20;6;18;10;2;7;9;7;n/d;16;6;5;8;10
04/09/2015;21;7;22;9;2;7;12;6;3;16;7;6;7;10
04/09/2015;22;8;27;8;2;6;11;8;7;18;8;4;8;7
04/09/2015;23;8;21;8;3;7;10;8;6;18;8;8;11;7
04/09/2015;24;8;18;7;4;5;10;10;8;17;8;5;10;6
05/09/2015;1;9;21;6;5;8;11;6;9;10;10;2;9;5
05/09/2015;2;9;15;9;4;7;11;7;9;8;10;3;8;5
05/09/2015;3;8;14;8;4;6;14;7;9;9;7;4;7;5
05/09/2015;4;8;18;5;6;4;14;5;7;11;7;5;5;9
05/09/2015;5;7;26;7;7;4;13;3;8;17;7;8;11;6
05/09/2015;6;7;28;7;5;11;16;5;9;12;7;6;13;5
05/09/2015;7;7;30;14;6;8;17;6;9;20;8;9;10;7
05/09/2015;8;8;27;12;3;6;17;7;7;16;6;10;14;6
05/09/2015;9;9;25;9;0;4;9;9;4;15;7;7;9;5
05/09/2015;10;8;22;9;3;3;10;9;5;20;8;5;10;6
05/09/2015;11;7;23;8;3;3;10;6;4;10;7;5;8;6
05/09/2015;12;6;19;5;2;2;10;5;7;7;7;5;11;5
05/09/2015;13;7;28;9;4;2;8;9;10;8;7;5;12;3
05/09/2015;14;7;30;7;4;1;9;10;8;9;5;10;12;8
05/09/2015;15;8;26;9;0;4;7;8;5;11;7;7;10;11
05/09/2015;16;9;24;8;2;7;15;9;7;12;7;3;10;8
05/09/2015;17;5;17;9;7;6;13;8;8;15;7;9;10;4
05/09/2015;18;5;22;6;5;7;14;3;8;19;6;6;8;7
05/09/2015;19;7;21;4;5;6;15;3;7;12;6;3;9;11
05/09/2015;20;6;21;6;5;10;12;4;7;18;8;7;6;5
05/09/2015;21;9;23;8;5;9;9;11;5;16;7;6;7;6
05/09/2015;22;8;12;9;6;6;13;9;4;24;8;8;12;7
05/09/2015;23;6;14;7;7;7;10;7;6;12;6;7;15;11
05/09/2015;24;7;13;10;4;5;7;7;4;10;7;8;12;6
06/09/2015;1;6;12;11;3;7;9;3;3;9;5;5;17;9
06/09/2015;2;6;11;10;3;6;14;5;4;7;8;4;12;5
06/09/2015;3;6;15;10;2;6;10;4;4;7;6;4;9;6
06/09/2015;4;5;9;6;2;4;8;4;4;6;4;3;17;5
06/09/2015;5;6;12;4;2;2;9;4;5;10;5;4;8;8
06/09/2015;6;5;10;6;3;4;9;3;9;15;5;4;11;8
06/09/2015;7;5;9;4;1;6;14;5;4;8;4;5;8;6
06/09/2015;8;5;11;3;2;4;13;6;1;5;3;6;7;5
06/09/2015;9;5;13;7;7;5;11;6;3;8;4;5;7;3
06/09/2015;10;5;10;7;4;4;9;1;2;8;4;3;12;6
06/09/2015;11;6;11;9;1;4;9;3;3;17;3;1;7;4
06/09/2015;12;7;13;10;4;6;9;6;4;10;5;1;10;5
06/09/2015;13;7;15;8;3;4;12;6;6;9;4;6;11;5
06/09/2015;14;6;14;5;1;1;11;8;3;12;5;6;11;4
06/09/2015;15;6;14;6;1;4;13;7;2;10;5;7;15;3
06/09/2015;16;5;16;7;3;5;12;4;3;11;6;5;11;6
06/09/2015;17;5;16;5;1;6;11;7;5;13;6;5;8;5
06/09/2015;18;7;16;10;2;4;11;6;6;13;8;10;8;9
06/09/2015;19;7;20;9;2;7;13;6;7;14;6;11;15;8
06/09/2015;20;8;18;7;4;7;15;8;5;16;7;8;13;8
06/09/2015;21;8;16;10;4;7;7;7;6;12;7;7;12;6
06/09/2015;22;8;16;8;3;6;9;6;5;17;7;7;10;10
06/09/2015;23;8;14;5;4;6;10;6;6;13;9;6;13;8
06/09/2015;24;9;13;7;5;5;11;6;2;16;8;5;9;9
07/09/2015;1;9;13;6;5;4;10;7;1;12;8;7;10;13
07/09/2015;2;12;15;5;2;3;9;8;10;12;8;6;9;7
07/09/2015;3;10;18;7;1;5;11;7;5;15;8;5;9;5
07/09/2015;4;9;19;7;3;7;9;5;8;7;8;7;17;6
07/09/2015;5;10;28;9;3;5;14;6;8;15;11;6;19;10
07/09/2015;6;10;34;19;3;6;16;8;6;25;12;10;24;9
07/09/2015;7;12;38;17;3;5;16;9;10;24;13;9;13;6
07/09/2015;8;14;36;19;4;7;17;13;14;17;14;9;20;6
07/09/2015;9;16;45;14;6;6;14;24;12;14;14;7;19;8
07/09/2015;10;14;35;18;8;5;15;15;12;13;13;6;15;8
07/09/2015;11;15;23;11;5;7;18;13;11;15;13;8;16;6
07/09/2015;12;10;20;7;8;5;18;8;11;13;13;8;15;11
07/09/2015;13;8;20;7;6;10;15;12;9;17;10;5;14;11
07/09/2015;14;8;18;6;4;9;13;10;9;14;12;7;18;10
07/09/2015;15;8;16;7;4;12;14;7;5;9;10;7;19;8
07/09/2015;16;9;18;7;4;7;17;10;5;8;8;6;15;6
07/09/2015;17;8;18;5;2;5;9;6;8;13;8;5;25;6
07/09/2015;18;9;19;7;0;8;12;5;8;15;6;8;20;12
07/09/2015;19;9;18;11;8;5;15;11;7;18;7;10;19;8
07/09/2015;20;10;17;8;8;4;15;11;10;15;9;7;16;7
07/09/2015;21;9;14;9;6;5;19;11;14;15;10;9;15;14
07/09/2015;22;9;10;8;6;8;15;10;11;5;9;6;17;14
07/09/2015;23;6;8;8;7;7;16;9;8;7;9;4;11;8
07/09/2015;24;4;6;5;7;6;15;4;6;7;8;3;7;6
08/09/2015;1;5;7;5;5;10;15;3;4;4;5;2;11;8
08/09/2015;2;7;9;2;6;9;13;4;3;4;7;2;10;8
08/09/2015;3;7;9;3;7;6;10;5;5;8;6;8;7;7
08/09/2015;4;7;11;13;4;8;13;7;4;8;9;10;13;5
08/09/2015;5;11;19;12;3;11;11;9;8;17;9;12;20;5
08/09/2015;6;14;24;17;4;10;31;15;6;24;13;13;30;9
08/09/2015;7;18;30;14;8;9;22;18;15;25;16;17;33;10
08/09/2015;8;20;58;23;8;10;21;19;16;26;17;16;32;12
08/09/2015;9;17;36;20;16;11;21;21;15;30;17;n/d;27;13
08/09/2015;10;15;37;21;12;8;14;18;13;27;16;n/d;25;13
08/09/2015;11;16;40;n/d;7;5;20;16;10;23;16;7;25;11
08/09/2015;12;12;20;n/d;3;10;8;11;7;22;11;6;16;11
08/09/2015;13;7;18;n/d;2;6;9;4;6;17;5;4;12;6
08/09/2015;14;5;27;7;3;4;11;6;4;16;5;2;13;6
08/09/2015;15;4;18;7;1;5;8;3;1;14;6;3;17;8
08/09/2015;16;6;15;4;0;2;13;7;6;9;5;2;15;6
08/09/2015;17;6;16;7;3;1;14;7;4;9;5;6;18;3
08/09/2015;18;6;14;10;4;n/d;14;6;2;12;6;6;17;6
08/09/2015;19;8;14;9;4;4;17;6;6;13;7;7;21;9
08/09/2015;20;8;12;10;4;5;17;17;7;15;8;6;21;7
08/09/2015;21;7;10;8;2;8;9;18;7;14;6;7;15;7
08/09/2015;22;7;11;9;0;8;11;6;7;12;6;6;11;9
08/09/2015;23;7;11;6;2;6;8;6;5;8;8;6;11;5
08/09/2015;24;7;9;6;3;3;10;5;2;6;8;9;9;4
09/09/2015;1;6;8;7;3;7;10;3;3;5;7;7;12;11
09/09/2015;2;7;9;7;4;9;12;5;5;5;7;8;13;10
09/09/2015;3;8;9;7;3;6;11;7;7;8;6;7;12;13
09/09/2015;4;9;11;5;2;9;13;7;4;14;5;5;24;8
09/09/2015;5;10;19;12;3;9;17;7;6;15;8;13;22;6
09/09/2015;6;11;22;9;3;8;18;10;9;23;11;16;25;11
09/09/2015;7;14;25;10;5;8;20;14;10;14;13;13;26;15
09/09/2015;8;15;34;13;6;6;20;17;11;24;13;14;25;8
09/09/2015;9;16;25;14;7;8;15;n/d;14;23;15;12;23;10
09/09/2015;10;14;27;13;5;8;20;7;8;22;13;7;20;9
09/09/2015;11;11;22;11;2;5;13;11;4;18;10;5;16;8
09/09/2015;12;9;15;6;2;6;10;11;6;11;7;3;17;7
09/09/2015;13;7;28;9;3;6;13;8;4;13;6;3;17;14
09/09/2015;14;5;35;9;4;4;11;7;7;11;7;5;16;12
09/09/2015;15;6;21;6;1;5;11;4;5;14;5;8;15;12
09/09/2015;16;5;13;7;n/d;4;14;4;6;11;5;5;14;9
09/09/2015;17;6;11;5;2;2;14;7;8;8;5;3;16;6
09/09/2015;18;8;11;7;5;3;11;9;4;12;6;3;17;6
09/09/2015;19;7;13;6;4;6;10;8;6;11;6;7;23;4
09/09/2015;20;9;16;9;3;8;13;10;8;16;9;10;18;6
09/09/2015;21;9;13;10;4;8;15;13;6;16;8;10;18;8
09/09/2015;22;9;13;11;6;8;12;13;5;10;8;7;31;10
09/09/2015;23;10;11;10;5;6;11;9;6;10;10;8;16;7
09/09/2015;24;16;11;11;5;7;11;8;6;10;11;8;15;5
10/09/2015;1;9;11;11;6;4;8;7;6;12;9;6;14;8
10/09/2015;2;9;11;15;5;7;11;7;7;11;7;7;12;7
10/09/2015;3;9;13;12;4;8;10;8;8;14;8;8;15;10
10/09/2015;4;9;15;11;5;7;10;7;9;13;8;9;17;12
10/09/2015;5;10;18;13;4;10;17;7;6;16;9;11;21;9
10/09/2015;6;11;21;12;3;8;18;7;11;20;10;8;25;10
10/09/2015;7;12;20;12;3;8;15;12;10;18;10;10;28;12
10/09/2015;8;13;18;18;5;8;15;13;7;17;11;10;20;9
10/09/2015;9;12;17;13;6;5;12;12;10;22;11;6;20;9
10/09/2015;10;n/d;19;11;5;4;11;13;11;18;11;7;20;13
10/09/2015;11;n/d;20;11;3;5;15;12;8;14;9;7;22;9
10/09/2015;12;n/d;16;12;2;3;n/d;10;8;12;7;7;14;6
10/09/2015;13;n/d;14;6;3;5;n/d;9;11;12;7;7;17;9
10/09/2015;14;n/d;16;7;4;4;11;7;7;9;7;6;20;8
10/09/2015;15;7;17;8;1;6;11;8;5;13;7;8;13;6
10/09/2015;16;8;17;7;1;6;15;7;8;12;7;7;15;5
10/09/2015;17;7;11;10;5;8;9;5;8;12;7;7;13;5
10/09/2015;18;7;9;8;3;6;10;7;7;15;8;7;20;5
10/09/2015;19;8;14;9;2;7;13;10;7;11;7;5;35;5
10/09/2015;20;11;17;13;4;6;15;9;10;16;8;6;28;9
10/09/2015;21;10;17;11;5;4;13;12;9;14;12;8;24;9
10/09/2015;22;10;16;8;3;6;20;12;8;14;13;9;20;9
10/09/2015;23;10;16;14;4;8;13;11;9;9;12;9;20;8
10/09/2015;24;9;17;10;4;6;11;7;9;18;6;5;17;5
11/09/2015;1;8;13;14;3;6;11;7;8;12;7;3;13;4
11/09/2015;2;8;11;8;3;5;10;6;6;16;8;5;15;6
11/09/2015;3;6;12;4;3;12;14;9;5;13;7;9;17;10
11/09/2015;4;8;15;7;4;10;14;7;6;13;9;6;19;8
11/09/2015;5;9;20;11;4;10;18;9;6;22;10;8;24;11
11/09/2015;6;10;21;10;5;10;17;9;10;29;12;8;26;11
11/09/2015;7;13;24;12;5;9;20;13;13;22;16;6;24;8
11/09/2015;8;21;25;16;7;7;21;11;14;19;13;10;22;9
11/09/2015;9;17;22;11;6;6;15;n/d;16;21;16;9;24;9
11/09/2015;10;18;27;10;n/d;8;14;n/d;15;19;16;10;18;6
11/09/2015;11;16;23;8;n/d;6;13;n/d;9;17;15;6;18;11
11/09/2015;12;15;20;7;n/d;2;13;13;11;16;12;4;21;7
11/09/2015;13;13;20;10;5;3;12;13;7;10;11;4;13;8
11/09/2015;14;11;21;8;4;4;13;12;6;11;9;5;18;10
11/09/2015;15;11;20;10;5;4;11;11;8;9;9;5;16;5
11/09/2015;16;11;20;11;5;5;15;10;8;12;8;5;18;5
11/09/2015;17;9;20;9;4;5;15;10;9;13;8;14;27;7
11/09/2015;18;9;23;10;2;6;15;11;9;13;5;14;23;10
11/09/2015;19;11;22;8;6;10;18;12;10;10;3;14;23;16
11/09/2015;20;12;20;11;6;7;17;14;11;9;6;11;28;7
11/09/2015;21;12;18;13;4;7;18;16;13;11;10;6;29;10
11/09/2015;22;14;19;14;4;8;17;15;10;16;10;4;26;13
11/09/2015;23;14;18;9;4;6;19;13;12;14;10;10;14;10
11/09/2015;24;12;21;9;2;9;14;12;6;4;8;7;24;9
12/09/2015;1;12;18;12;3;8;11;12;7;8;8;4;16;9
12/09/2015;2;10;14;9;5;10;12;10;8;9;8;8;19;12
12/09/2015;3;10;15;6;5;7;13;10;7;8;10;7;20;10
12/09/2015;4;9;17;7;5;8;10;9;9;11;11;7;25;10
12/09/2015;5;6;18;10;4;11;9;10;9;9;12;7;23;12
12/09/2015;6;11;19;11;5;8;21;9;8;9;13;11;29;10
12/09/2015;7;12;25;17;5;7;11;15;10;11;12;12;29;17
12/09/2015;8;13;23;10;4;7;13;15;8;11;16;13;25;11
12/09/2015;9;13;22;13;5;6;12;14;9;16;14;13;21;14
12/09/2015;10;16;25;7;8;6;14;15;12;20;12;10;19;16
12/09/2015;11;15;28;19;5;6;16;16;11;13;11;24;26;16
12/09/2015;12;15;22;12;1;5;17;12;9;13;9;14;29;9
12/09/2015;13;10;19;7;0;2;13;13;11;14;7;9;23;7
12/09/2015;14;8;15;8;0;0;12;10;4;16;7;7;26;10
12/09/2015;15;7;20;10;0;3;8;10;7;9;7;7;20;11
12/09/2015;16;10;16;15;0;4;9;9;4;15;7;10;24;6
12/09/2015;17;11;25;10;0;4;8;10;5;18;n/d;6;23;2
12/09/2015;18;9;29;8;1;2;11;9;7;27;n/d;10;10;2
12/09/2015;19;10;25;9;4;1;13;9;9;25;8;16;18;4
12/09/2015;20;14;21;9;3;3;11;n/d;8;19;9;13;27;6
12/09/2015;21;20;23;12;1;4;16;n/d;15;32;14;13;29;5
12/09/2015;22;25;37;12;0;4;13;n/d;16;83;15;14;33;6
12/09/2015;23;27;50;14;0;1;9;n/d;28;216;14;8;35;6
12/09/2015;24;27;38;11;1;n/d;18;n/d;27;343;17;7;35;3
13/09/2015;1;19;27;9;1;0;19;n/d;15;175;19;6;24;1
13/09/2015;2;12;15;9;1;0;13;n/d;10;21;14;5;19;5
13/09/2015;3;10;14;18;2;1;17;7;9;11;10;4;15;9
13/09/2015;4;7;13;4;2;3;14;9;13;15;11;2;18;13
13/09/2015;5;7;12;7;2;5;8;8;10;9;10;0;13;9
13/09/2015;6;5;14;6;4;4;8;6;8;8;8;1;9;12
13/09/2015;7;4;11;6;4;2;10;6;9;7;9;4;22;9
13/09/2015;8;5;10;3;4;6;10;7;8;7;8;6;20;6
13/09/2015;9;8;10;5;2;5;7;9;4;14;10;3;14;4
13/09/2015;10;9;10;7;1;1;9;9;6;14;8;n/d;22;4
13/09/2015;11;8;16;9;0;4;7;9;3;17;7;3;18;3
13/09/2015;12;12;18;10;3;4;7;9;5;9;9;2;21;3
13/09/2015;13;8;20;14;3;0;7;9;4;8;5;1;23;2
13/09/2015;14;7;24;9;0;n/d;7;8;6;9;6;4;8;2
13/09/2015;15;5;22;7;0;0;8;6;6;8;4;3;7;3
13/09/2015;16;3;15;7;n/d;2;8;8;4;7;5;1;12;4
13/09/2015;17;4;18;5;0;2;8;6;3;13;5;1;15;5
13/09/2015;18;5;20;11;0;0;8;7;3;13;6;5;22;5
13/09/2015;19;6;16;10;1;1;9;7;4;7;11;2;28;5
13/09/2015;20;7;22;16;4;2;9;9;2;8;9;3;28;3
13/09/2015;21;8;22;12;4;0;9;9;6;10;8;3;24;1
13/09/2015;22;6;18;14;3;0;12;8;4;7;8;6;22;6
13/09/2015;23;6;17;13;1;2;10;7;3;3;6;8;17;4
13/09/2015;24;5;13;8;n/d;4;6;6;2;3;5;8;8;3
14/09/2015;1;5;8;8;n/d;4;4;5;3;2;6;1;11;2
14/09/2015;2;4;6;5;0;2;3;4;1;3;5;2;7;2
14/09/2015;3;3;7;5;2;0;9;4;5;1;5;5;8;6
14/09/2015;4;5;9;7;3;3;8;3;4;-1;5;7;9;3
14/09/2015;5;3;14;7;2;3;8;3;1;3;4;4;13;3
14/09/2015;6;2;14;6;0;1;17;5;3;10;6;0;17;6
14/09/2015;7;3;14;10;0;2;12;4;6;10;5;0;17;1
14/09/2015;8;4;13;9;0;n/d;11;5;7;5;3;7;20;2
14/09/2015;9;5;11;8;2;n/d;10;6;5;8;5;7;12;4
14/09/2015;10;5;11;6;4;n/d;10;6;2;6;5;3;8;3
14/09/2015;11;3;13;6;4;n/d;9;4;6;6;5;0;6;2
14/09/2015;12;5;13;4;5;n/d;10;6;2;6;4;2;7;3
14/09/2015;13;5;12;8;6;2;15;6;4;8;4;0;13;2
14/09/2015;14;6;9;10;5;4;11;6;2;10;5;n/d;10;7
14/09/2015;15;2;11;8;2;24;13;6;2;6;5;1;6;6
14/09/2015;16;6;10;5;2;13;13;5;2;11;4;3;10;6
14/09/2015;17;4;9;5;2;11;14;3;6;10;4;9;6;5
14/09/2015;18;3;12;6;0;7;11;5;5;8;5;6;8;2
14/09/2015;19;5;13;7;3;2;12;6;4;9;3;0;9;7
14/09/2015;20;6;14;7;2;3;11;7;2;8;5;3;13;5
14/09/2015;21;6;12;8;1;2;7;n/d;5;5;5;5;14;7
14/09/2015;22;4;10;3;4;0;4;n/d;7;4;4;2;12;5
14/09/2015;23;3;8;2;3;3;6;4;4;3;4;4;9;3
14/09/2015;24;3;5;7;0;4;7;n/d;3;1;3;3;6;5
15/09/2015;1;1;6;7;n/d;2;8;2;3;2;2;1;6;4
15/09/2015;2;0;4;5;1;2;9;1;4;1;5;0;9;1
15/09/2015;3;2;5;2;1;4;7;3;2;1;3;n/d;13;4
15/09/2015;4;2;7;5;n/d;6;8;1;1;2;4;0;11;3
15/09/2015;5;4;12;4;0;4;8;n/d;n/d;5;3;0;17;4
15/09/2015;6;2;11;5;0;2;10;3;3;6;2;0;16;6
15/09/2015;7;n/d;14;4;0;4;10;2;1;3;4;1;14;5
15/09/2015;8;3;11;4;3;4;12;4;5;1;4;0;10;6
15/09/2015;9;3;n/d;4;1;4;16;6;5;5;5;0;9;4
15/09/2015;10;3;n/d;3;0;2;12;n/d;4;6;6;3;7;3
15/09/2015;11;3;8;5;1;0;10;n/d;5;5;5;2;6;3
15/09/2015;12;2;12;6;2;0;8;n/d;1;7;4;0;n/d;5
15/09/2015;13;4;11;4;1;4;14;10;0;6;5;3;10;6
15/09/2015;14;5;15;4;0;3;14;8;n/d;8;5;2;11;4
15/09/2015;15;3;15;13;1;2;11;6;8;6;5;2;11;5
15/09/2015;16;3;12;7;1;1;8;5;3;10;5;2;13;5
15/09/2015;17;3;11;5;3;1;7;5;4;7;5;2;13;5
15/09/2015;18;3;15;10;4;1;9;6;4;8;3;5;23;3
15/09/2015;19;4;15;11;2;5;11;7;0;8;5;3;20;2
15/09/2015;20;6;15;8;2;8;8;6;4;8;5;2;17;6
15/09/2015;21;10;13;7;2;6;6;6;1;6;3;4;13;9
15/09/2015;22;9;8;3;1;4;5;7;3;11;5;9;9;5
15/09/2015;23;8;5;0;2;3;4;n/d;2;10;3;19;11;4
15/09/2015;24;6;5;4;4;1;5;n/d;2;10;5;30;7;9
16/09/2015;1;4;5;5;2;4;6;n/d;6;4;5;7;6;7
16/09/2015;2;3;6;8;4;5;6;n/d;6;2;5;8;10;4
16/09/2015;3;4;8;6;5;5;6;n/d;8;4;5;5;11;8
16/09/2015;4;6;14;6;2;7;5;6;6;5;6;n/d;18;6
16/09/2015;5;7;24;4;1;4;9;3;2;4;4;n/d;23;4
16/09/2015;6;5;24;4;1;0;10;6;4;10;2;7;25;3
16/09/2015;7;7;22;9;0;n/d;13;6;5;11;6;1;19;6
16/09/2015;8;6;18;6;1;0;12;7;4;9;6;n/d;17;5
16/09/2015;9;6;21;8;0;4;10;5;5;7;6;2;n/d;4
16/09/2015;10;4;19;9;0;5;8;8;8;5;7;n/d;n/d;7
16/09/2015;11;n/d;19;n/d;0;3;13;11;13;9;10;1;24;9
16/09/2015;12;n/d;17;n/d;n/d;3;11;7;2;8;7;5;7;4
16/09/2015;13;n/d;26;6;n/d;2;13;4;4;12;8;0;21;1
16/09/2015;14;n/d;21;8;0;3;12;9;6;8;7;7;16;1
16/09/2015;15;n/d;11;5;0;2;10;6;n/d;5;3;8;9;2
16/09/2015;16;n/d;12;4;n/d;0;11;4;4;8;n/d;3;17;5
16/09/2015;17;n/d;19;3;n/d;n/d;10;5;6;5;3;1;17;5
16/09/2015;18;6;18;8;0;n/d;9;5;1;4;4;0;19;7
16/09/2015;19;5;14;8;8;n/d;9;4;4;9;2;10;17;4
16/09/2015;20;4;16;5;3;4;10;5;1;6;2;6;17;1
16/09/2015;21;6;16;5;n/d;2;7;4;2;8;5;9;11;6
16/09/2015;22;5;11;6;0;2;5;4;0;6;5;9;11;7
16/09/2015;23;5;10;6;6;1;5;4;1;5;5;7;12;6
16/09/2015;24;6;8;7;6;6;6;5;3;5;4;20;12;7
17/09/2015;1;6;7;8;2;5;10;6;4;4;6;15;11;10
17/09/2015;2;4;9;6;2;4;8;5;6;6;6;9;9;6
17/09/2015;3;5;7;5;3;3;6;5;6;5;6;3;9;7
17/09/2015;4;5;10;7;7;5;10;9;11;7;5;0;14;8
17/09/2015;5;2;9;5;4;6;11;7;5;10;3;10;13;7
17/09/2015;6;1;19;3;2;4;12;6;4;19;5;15;12;4
17/09/2015;7;4;25;4;3;3;19;5;3;15;5;n/d;10;6
17/09/2015;8;5;22;4;5;1;12;6;4;9;3;n/d;11;4
17/09/2015;9;4;25;5;4;5;15;6;2;9;3;n/d;10;3
17/09/2015;10;5;26;7;4;6;12;7;6;9;3;n/d;9;5
17/09/2015;11;6;27;5;4;7;13;7;3;14;4;n/d;7;8
17/09/2015;12;6;34;10;4;9;15;11;9;14;7;n/d;10;10
17/09/2015;13;8;35;12;5;9;12;12;8;15;8;n/d;12;17
17/09/2015;14;9;34;11;6;8;14;13;7;21;8;n/d;14;7
17/09/2015;15;10;28;15;6;4;21;12;9;16;8;n/d;11;8
17/09/2015;16;9;25;13;9;6;20;13;9;14;10;n/d;13;11
17/09/2015;17;7;24;8;6;8;26;11;10;11;9;n/d;13;8
17/09/2015;18;8;25;7;6;7;22;13;7;20;10;n/d;19;11
17/09/2015;19;9;29;12;5;6;27;14;10;19;11;n/d;14;19
17/09/2015;20;11;32;19;3;5;18;18;10;25;12;n/d;22;12
17/09/2015;21;14;29;18;7;5;9;17;14;21;11;n/d;33;8
17/09/2015;22;15;26;19;5;4;12;19;18;22;11;n/d;27;7
17/09/2015;23;12;23;14;6;9;15;n/d;12;6;9;n/d;31;12
17/09/2015;24;7;14;9;7;6;14;n/d;11;6;10;n/d;34;7
18/09/2015;1;3;11;8;5;3;12;n/d;13;3;8;n/d;23;2
18/09/2015;2;4;11;7;3;5;12;n/d;8;2;6;n/d;10;2
18/09/2015;3;3;12;4;4;5;11;n/d;n/d;4;6;n/d;12;4
18/09/2015;4;4;14;5;4;9;13;n/d;n/d;4;3;n/d;18;6
18/09/2015;5;2;19;6;6;5;12;n/d;n/d;7;5;n/d;22;4
18/09/2015;6;4;14;6;6;3;18;n/d;n/d;12;6;n/d;24;4
18/09/2015;7;5;18;8;4;3;19;n/d;n/d;10;7;n/d;24;5
18/09/2015;8;6;17;5;2;4;10;n/d;n/d;17;7;n/d;14;9
18/09/2015;9;7;16;8;3;4;11;n/d;n/d;12;6;n/d;13;4
18/09/2015;10;6;20;11;2;6;14;7;n/d;9;5;n/d;14;3
18/09/2015;11;5;19;9;2;5;14;6;n/d;10;6;n/d;15;3
18/09/2015;12;5;14;7;3;4;14;7;n/d;7;5;n/d;12;3
18/09/2015;13;5;16;8;4;3;14;6;n/d;7;7;n/d;15;5
18/09/2015;14;4;17;9;4;2;16;6;n/d;7;5;n/d;20;6
18/09/2015;15;3;14;6;6;3;17;6;n/d;5;4;n/d;9;6
18/09/2015;16;2;15;5;5;1;21;6;n/d;10;4;n/d;16;4
18/09/2015;17;4;13;7;2;3;9;7;n/d;7;4;n/d;22;3
18/09/2015;18;4;11;5;4;4;20;7;n/d;9;5;n/d;10;6
18/09/2015;19;4;15;7;4;3;17;10;n/d;16;6;n/d;11;10
18/09/2015;20;6;27;7;2;1;10;9;9;19;7;n/d;19;6
18/09/2015;21;8;28;10;1;2;13;11;12;10;8;n/d;31;3
18/09/2015;22;10;28;10;3;4;10;12;12;10;7;7;18;8
18/09/2015;23;9;30;10;4;3;8;n/d;5;11;6;5;16;8
18/09/2015;24;7;24;11;4;2;11;7;4;18;7;11;9;4
19/09/2015;1;5;19;13;3;5;7;6;6;8;7;8;9;4
19/09/2015;2;5;18;8;3;4;9;6;1;8;6;8;12;4
19/09/2015;3;5;16;6;2;2;9;4;4;n/d;5;4;8;6
